Production;Consumption;F_Aar;F_Mnd;F_Dag;F_Time
12118;17507;2021;4;5;11
11861;17301;2021;4;5;12
11892;17223;2021;4;5;13
11537;17097;2021;4;5;14
11401;17043;2021;4;5;15
11871;17016;2021;4;5;16
12267;16943;2021;4;5;17
13038;17003;2021;4;5;18
13996;17030;2021;4;5;19
14102;17388;2021;4;5;20
13756;17460;2021;4;5;21
13831;17312;2021;4;5;22
12899;16872;2021;4;5;23
12327;16409;2021;4;6;0
11508;16011;2021;4;6;1
11488;15908;2021;4;6;2
11830;15979;2021;4;6;3
12269;16278;2021;4;6;4
13831;16468;2021;4;6;5
16769;17512;2021;4;6;6
19925;18760;2021;4;6;7
20803;19030;2021;4;6;8
19415;18799;2021;4;6;9
18339;18637;2021;4;6;10
17429;18516;2021;4;6;11
16769;18198;2021;4;6;12
17723;18399;2021;4;6;13
17422;18216;2021;4;6;14
17165;17898;2021;4;6;15
17061;17968;2021;4;6;16
17431;17674;2021;4;6;17
18034;17600;2021;4;6;18
18451;17964;2021;4;6;19
18091;18280;2021;4;6;20
17367;18128;2021;4;6;21
16643;17606;2021;4;6;22
15712;16804;2021;4;6;23
15408;16457;2021;4;7;0
15000;16015;2021;4;7;1
15306;15952;2021;4;7;2
15610;16017;2021;4;7;3
15981;16027;2021;4;7;4
17109;16547;2021;4;7;5
19228;17699;2021;4;7;6
20335;19155;2021;4;7;7
20665;19366;2021;4;7;8
20619;19052;2021;4;7;9
20695;18783;2021;4;7;10
20643;18494;2021;4;7;11
20159;18256;2021;4;7;12
19776;18039;2021;4;7;13
18728;17555;2021;4;7;14
18511;17559;2021;4;7;15
18864;17636;2021;4;7;16
19503;17588;2021;4;7;17
19921;17691;2021;4;7;18
20088;17890;2021;4;7;19
20042;18110;2021;4;7;20
20053;18251;2021;4;7;21
18856;17868;2021;4;7;22
16987;17018;2021;4;7;23
16485;16496;2021;4;8;0
16571;16394;2021;4;8;1
16713;16325;2021;4;8;2
16873;16418;2021;4;8;3
17139;16538;2021;4;8;4
18363;16954;2021;4;8;5
20633;18101;2021;4;8;6
21756;19423;2021;4;8;7
21661;19694;2021;4;8;8
21344;19319;2021;4;8;9
20776;18860;2021;4;8;10
20374;18541;2021;4;8;11
19843;18200;2021;4;8;12
19075;17922;2021;4;8;13
17756;17771;2021;4;8;14
16958;18105;2021;4;8;15
16988;18264;2021;4;8;16
17690;18057;2021;4;8;17
18534;17757;2021;4;8;18
18503;17693;2021;4;8;19
17868;18020;2021;4;8;20
16845;17722;2021;4;8;21
15429;17324;2021;4;8;22
13871;16694;2021;4;8;23
13522;16229;2021;4;9;0
13519;15861;2021;4;9;1
13303;15644;2021;4;9;2
13384;15756;2021;4;9;3
13503;15919;2021;4;9;4
13686;16340;2021;4;9;5
14890;17270;2021;4;9;6
16982;18427;2021;4;9;7
18211;19024;2021;4;9;8
18514;18883;2021;4;9;9
17860;18577;2021;4;9;10
16821;18319;2021;4;9;11
16293;18318;2021;4;9;12
15645;17906;2021;4;9;13
14744;17280;2021;4;9;14
15437;17365;2021;4;9;15
15612;17262;2021;4;9;16
16290;17371;2021;4;9;17
16834;17342;2021;4;9;18
17993;17414;2021;4;9;19
19037;17828;2021;4;9;20
19064;17841;2021;4;9;21
18312;17449;2021;4;9;22
16719;16950;2021;4;9;23
16239;16579;2021;4;10;0
16204;16307;2021;4;10;1
15729;16050;2021;4;10;2
15606;15690;2021;4;10;3
16074;15956;2021;4;10;4
16617;16317;2021;4;10;5
16979;16271;2021;4;10;6
17943;16674;2021;4;10;7
18705;17063;2021;4;10;8
18983;17360;2021;4;10;9
19174;17619;2021;4;10;10
18890;17333;2021;4;10;11
18293;16986;2021;4;10;12
17771;16647;2021;4;10;13
17483;16230;2021;4;10;14
17216;16089;2021;4;10;15
17360;16034;2021;4;10;16
17986;16248;2021;4;10;17
18951;16598;2021;4;10;18
18790;16572;2021;4;10;19
18737;16588;2021;4;10;20
18545;16630;2021;4;10;21
17943;16493;2021;4;10;22
17135;16223;2021;4;10;23
17210;16038;2021;4;11;0
16849;15805;2021;4;11;1
16270;15588;2021;4;11;2
16461;15728;2021;4;11;3
16576;15863;2021;4;11;4
16033;15930;2021;4;11;5
16196;16066;2021;4;11;6
16399;16232;2021;4;11;7
16926;16378;2021;4;11;8
17297;16617;2021;4;11;9
17424;16738;2021;4;11;10
16473;16531;2021;4;11;11
15866;16172;2021;4;11;12
15822;15924;2021;4;11;13
15286;15874;2021;4;11;14
15469;15931;2021;4;11;15
16084;16139;2021;4;11;16
17731;16407;2021;4;11;17
18472;16686;2021;4;11;18
18545;16830;2021;4;11;19
18570;17095;2021;4;11;20
18223;17088;2021;4;11;21
18015;16812;2021;4;11;22
17088;16387;2021;4;11;23
16442;15809;2021;4;12;0
15826;15584;2021;4;12;1
15574;15531;2021;4;12;2
15480;15638;2021;4;12;3
15584;15789;2021;4;12;4
16744;16215;2021;4;12;5
19300;17408;2021;4;12;6
22238;19079;2021;4;12;7
22400;19511;2021;4;12;8
21927;19163;2021;4;12;9
21553;18848;2021;4;12;10
20669;18423;2021;4;12;11
20053;18124;2021;4;12;12
19050;17810;2021;4;12;13
17802;17671;2021;4;12;14
17691;17668;2021;4;12;15
18311;17752;2021;4;12;16
19282;17507;2021;4;12;17
19728;17976;2021;4;12;18
20504;18508;2021;4;12;19
20406;18979;2021;4;12;20
20299;19132;2021;4;12;21
18628;17911;2021;4;12;22
17321;16664;2021;4;12;23
16399;16094;2021;4;13;0
16115;15890;2021;4;13;1
16092;15935;2021;4;13;2
16251;15941;2021;4;13;3
16483;16033;2021;4;13;4
17427;17025;2021;4;13;5
19645;18884;2021;4;13;6
21522;19827;2021;4;13;7
22103;19563;2021;4;13;8
21732;19291;2021;4;13;9
20497;18648;2021;4;13;10
19792;18077;2021;4;13;11
19140;17738;2021;4;13;12
18935;17692;2021;4;13;13
18111;17524;2021;4;13;14
18383;17411;2021;4;13;15
19306;17505;2021;4;13;16
20261;17285;2021;4;13;17
20624;17033;2021;4;13;18
20701;17047;2021;4;13;19
21122;17535;2021;4;13;20
20771;17602;2021;4;13;21
19812;17144;2021;4;13;22
18445;16516;2021;4;13;23
18299;16130;2021;4;14;0
18419;16054;2021;4;14;1
18665;15839;2021;4;14;2
18954;15847;2021;4;14;3
19004;16198;2021;4;14;4
19649;16667;2021;4;14;5
20749;17272;2021;4;14;6
21824;18559;2021;4;14;7
21641;18866;2021;4;14;8
21487;18765;2021;4;14;9
21075;18298;2021;4;14;10
21058;17755;2021;4;14;11
21150;17551;2021;4;14;12
20958;17328;2021;4;14;13
20332;17444;2021;4;14;14
20172;17200;2021;4;14;15
19798;17194;2021;4;14;16
20223;17070;2021;4;14;17
20269;16908;2021;4;14;18
20598;17152;2021;4;14;19
20473;17170;2021;4;14;20
20523;17308;2021;4;14;21
19878;16735;2021;4;14;22
18605;16196;2021;4;14;23
18602;15615;2021;4;15;0
18942;15480;2021;4;15;1
18607;15374;2021;4;15;2
18935;15483;2021;4;15;3
19105;15564;2021;4;15;4
19722;16027;2021;4;15;5
20279;16985;2021;4;15;6
21206;18277;2021;4;15;7
21374;18419;2021;4;15;8
21737;18245;2021;4;15;9
21182;17588;2021;4;15;10
20062;17131;2021;4;15;11
19541;16875;2021;4;15;12
19164;16821;2021;4;15;13
18820;16676;2021;4;15;14
19049;16554;2021;4;15;15
18894;16569;2021;4;15;16
18986;16277;2021;4;15;17
19377;16287;2021;4;15;18
19728;16393;2021;4;15;19
19285;16653;2021;4;15;20
19154;16784;2021;4;15;21
18744;16454;2021;4;15;22
18297;15930;2021;4;15;23
17608;15316;2021;4;16;0
17810;15042;2021;4;16;1
17984;15069;2021;4;16;2
18426;15178;2021;4;16;3
18537;15388;2021;4;16;4
19001;15763;2021;4;16;5
20257;16693;2021;4;16;6
20902;17778;2021;4;16;7
21108;17931;2021;4;16;8
21390;17696;2021;4;16;9
20809;17265;2021;4;16;10
19999;16687;2021;4;16;11
19169;16351;2021;4;16;12
18733;15954;2021;4;16;13
18284;15802;2021;4;16;14
17895;15670;2021;4;16;15
17845;15532;2021;4;16;16
18598;15576;2021;4;16;17
18733;15312;2021;4;16;18
18993;15726;2021;4;16;19
18317;15741;2021;4;16;20
18253;15765;2021;4;16;21
17921;15468;2021;4;16;22
17160;15061;2021;4;16;23
17543;14714;2021;4;17;0
17546;14341;2021;4;17;1
17464;14179;2021;4;17;2
17516;14211;2021;4;17;3
17533;14298;2021;4;17;4
17643;14467;2021;4;17;5
17277;14561;2021;4;17;6
17742;14798;2021;4;17;7
18496;15248;2021;4;17;8
18972;15712;2021;4;17;9
19333;15803;2021;4;17;10
18119;15412;2021;4;17;11
16552;15062;2021;4;17;12
15743;14791;2021;4;17;13
15601;14533;2021;4;17;14
15713;14316;2021;4;17;15
15893;14363;2021;4;17;16
16737;14488;2021;4;17;17
18119;14699;2021;4;17;18
18415;14814;2021;4;17;19
18245;14773;2021;4;17;20
18071;14793;2021;4;17;21
17858;14640;2021;4;17;22
17260;14323;2021;4;17;23
16715;13973;2021;4;18;0
16315;13757;2021;4;18;1
16537;13809;2021;4;18;2
16744;13842;2021;4;18;3
16792;13894;2021;4;18;4
16820;13938;2021;4;18;5
17163;14156;2021;4;18;6
17482;14366;2021;4;18;7
18254;14595;2021;4;18;8
18575;14778;2021;4;18;9
18366;14778;2021;4;18;10
17511;14491;2021;4;18;11
16004;14046;2021;4;18;12
15782;14000;2021;4;18;13
15262;13878;2021;4;18;14
14817;13750;2021;4;18;15
15539;13796;2021;4;18;16
16719;13864;2021;4;18;17
17578;14013;2021;4;18;18
18040;14258;2021;4;18;19
18007;14509;2021;4;18;20
17930;14741;2021;4;18;21
17248;14409;2021;4;18;22
16565;13945;2021;4;18;23
16391;13722;2021;4;19;0
16103;13448;2021;4;19;1
16145;13360;2021;4;19;2
16262;13367;2021;4;19;3
16574;13537;2021;4;19;4
17444;14137;2021;4;19;5
19043;15250;2021;4;19;6
20900;16399;2021;4;19;7
21513;16577;2021;4;19;8
21274;16205;2021;4;19;9
20713;15704;2021;4;19;10
19420;15362;2021;4;19;11
19334;15229;2021;4;19;12
19218;15164;2021;4;19;13
18957;15043;2021;4;19;14
18846;14850;2021;4;19;15
18769;14837;2021;4;19;16
18905;14487;2021;4;19;17
18833;14263;2021;4;19;18
18908;14282;2021;4;19;19
18936;14552;2021;4;19;20
18987;14809;2021;4;19;21
18409;14596;2021;4;19;22
17428;14138;2021;4;19;23
16627;13488;2021;4;20;0
16379;13247;2021;4;20;1
16379;13244;2021;4;20;2
16877;13340;2021;4;20;3
17045;13610;2021;4;20;4
17612;14020;2021;4;20;5
18342;15033;2021;4;20;6
19813;16055;2021;4;20;7
20073;16380;2021;4;20;8
19518;15898;2021;4;20;9
19074;15575;2021;4;20;10
18689;15138;2021;4;20;11
18323;15035;2021;4;20;12
18066;15231;2021;4;20;13
17481;14820;2021;4;20;14
17914;14982;2021;4;20;15
18061;14882;2021;4;20;16
18431;14928;2021;4;20;17
18431;14982;2021;4;20;18
18260;15077;2021;4;20;19
17646;15171;2021;4;20;20
16730;15170;2021;4;20;21
15693;14467;2021;4;20;22
14748;13689;2021;4;20;23
14299;13319;2021;4;21;0
14161;13322;2021;4;21;1
14349;13068;2021;4;21;2
14596;13225;2021;4;21;3
15172;13484;2021;4;21;4
15828;13613;2021;4;21;5
16919;14581;2021;4;21;6
18354;15956;2021;4;21;7
18525;16321;2021;4;21;8
17645;16314;2021;4;21;9
16588;16400;2021;4;21;10
15983;16291;2021;4;21;11
14937;15811;2021;4;21;12
13871;15790;2021;4;21;13
13607;15861;2021;4;21;14
13435;15898;2021;4;21;15
14489;16155;2021;4;21;16
15459;16326;2021;4;21;17
15396;16248;2021;4;21;18
15033;16091;2021;4;21;19
14626;16162;2021;4;21;20
14578;16438;2021;4;21;21
13820;16147;2021;4;21;22
13609;15674;2021;4;21;23
12732;15120;2021;4;22;0
12173;14641;2021;4;22;1
12123;14590;2021;4;22;2
12075;14647;2021;4;22;3
11759;14613;2021;4;22;4
12362;14815;2021;4;22;5
14807;16206;2021;4;22;6
16725;17127;2021;4;22;7
17193;17338;2021;4;22;8
16191;16940;2021;4;22;9
15719;16898;2021;4;22;10
15167;16517;2021;4;22;11
14729;16367;2021;4;22;12
14032;16148;2021;4;22;13
13569;16055;2021;4;22;14
13410;15903;2021;4;22;15
13792;16010;2021;4;22;16
15923;16038;2021;4;22;17
15929;15674;2021;4;22;18
16763;15926;2021;4;22;19
16399;16054;2021;4;22;20
16169;16521;2021;4;22;21
15410;16394;2021;4;22;22
13912;15723;2021;4;22;23
14363;15240;2021;4;23;0
14176;14916;2021;4;23;1
14036;15071;2021;4;23;2
13964;14976;2021;4;23;3
14347;15074;2021;4;23;4
15039;15469;2021;4;23;5
16064;16258;2021;4;23;6
17861;17358;2021;4;23;7
18614;17437;2021;4;23;8
18447;17329;2021;4;23;9
18078;16875;2021;4;23;10
17526;16846;2021;4;23;11
16234;16382;2021;4;23;12
14374;15946;2021;4;23;13
13442;15816;2021;4;23;14
14663;15956;2021;4;23;15
15630;16020;2021;4;23;16
16479;15913;2021;4;23;17
16769;15820;2021;4;23;18
17265;15839;2021;4;23;19
17897;16044;2021;4;23;20
17937;16213;2021;4;23;21
17140;15629;2021;4;23;22
17028;15726;2021;4;23;23
16582;15226;2021;4;24;0
16389;14931;2021;4;24;1
16400;14867;2021;4;24;2
16702;15018;2021;4;24;3
16805;15111;2021;4;24;4
16560;14824;2021;4;24;5
16693;14969;2021;4;24;6
17048;15436;2021;4;24;7
17746;15999;2021;4;24;8
17529;16199;2021;4;24;9
16504;16128;2021;4;24;10
14674;15899;2021;4;24;11
13000;15872;2021;4;24;12
11632;15769;2021;4;24;13
10970;15641;2021;4;24;14
11109;15434;2021;4;24;15
12646;15502;2021;4;24;16
14633;15918;2021;4;24;17
16550;16125;2021;4;24;18
17579;15939;2021;4;24;19
17545;15333;2021;4;24;20
17959;15719;2021;4;24;21
17503;15524;2021;4;24;22
17103;15341;2021;4;24;23
16600;14939;2021;4;25;0
15902;14818;2021;4;25;1
15866;14801;2021;4;25;2
15649;14847;2021;4;25;3
15068;14928;2021;4;25;4
13948;14954;2021;4;25;5
12833;15013;2021;4;25;6
13053;15174;2021;4;25;7
12565;15444;2021;4;25;8
11519;15637;2021;4;25;9
11255;15806;2021;4;25;10
10654;15585;2021;4;25;11
10336;15504;2021;4;25;12
10133;15387;2021;4;25;13
10063;15239;2021;4;25;14
10434;15363;2021;4;25;15
11081;15359;2021;4;25;16
12489;15270;2021;4;25;17
14689;15582;2021;4;25;18
16507;15825;2021;4;25;19
18066;16235;2021;4;25;20
19042;16459;2021;4;25;21
18795;16028;2021;4;25;22
18428;15552;2021;4;25;23
17457;15123;2021;4;26;0
16991;14912;2021;4;26;1
16822;14787;2021;4;26;2
17043;14920;2021;4;26;3
17409;15089;2021;4;26;4
18530;15432;2021;4;26;5
20063;16438;2021;4;26;6
21183;17571;2021;4;26;7
20871;17723;2021;4;26;8
20915;17600;2021;4;26;9
20521;17438;2021;4;26;10
19936;16896;2021;4;26;11
19599;16610;2021;4;26;12
18983;16355;2021;4;26;13
18628;16247;2021;4;26;14
18806;16186;2021;4;26;15
19580;16231;2021;4;26;16
20841;16086;2021;4;26;17
21208;15866;2021;4;26;18
21568;16003;2021;4;26;19
21333;16093;2021;4;26;20
21124;16270;2021;4;26;21
20536;15970;2021;4;26;22
19568;15497;2021;4;26;23
19042;15066;2021;4;27;0
18881;14888;2021;4;27;1
18717;14923;2021;4;27;2
18830;15050;2021;4;27;3
18680;15091;2021;4;27;4
19261;15343;2021;4;27;5
20744;16280;2021;4;27;6
21365;17339;2021;4;27;7
21120;17517;2021;4;27;8
20413;17157;2021;4;27;9
18869;16705;2021;4;27;10
17664;16397;2021;4;27;11
16122;16165;2021;4;27;12
15684;16141;2021;4;27;13
15673;16015;2021;4;27;14
16485;15902;2021;4;27;15
17926;15950;2021;4;27;16
20222;16030;2021;4;27;17
21196;15907;2021;4;27;18
21764;16032;2021;4;27;19
21519;16064;2021;4;27;20
21385;16225;2021;4;27;21
20502;15995;2021;4;27;22
18831;15314;2021;4;27;23
17722;14909;2021;4;28;0
17506;14762;2021;4;28;1
18195;14747;2021;4;28;2
18541;14759;2021;4;28;3
19115;14891;2021;4;28;4
20190;15320;2021;4;28;5
22020;16336;2021;4;28;6
22480;17333;2021;4;28;7
21712;17414;2021;4;28;8
21336;16995;2021;4;28;9
20131;16652;2021;4;28;10
19113;16139;2021;4;28;11
18470;15933;2021;4;28;12
18376;15845;2021;4;28;13
19035;15865;2021;4;28;14
19631;15955;2021;4;28;15
20148;15960;2021;4;28;16
21088;15859;2021;4;28;17
21597;15781;2021;4;28;18
21718;15837;2021;4;28;19
21243;15861;2021;4;28;20
20655;15918;2021;4;28;21
19597;15756;2021;4;28;22
18509;15263;2021;4;28;23
17814;14622;2021;4;29;0
17757;14420;2021;4;29;1
17806;14407;2021;4;29;2
17606;14564;2021;4;29;3
18006;14689;2021;4;29;4
18696;15139;2021;4;29;5
20456;16144;2021;4;29;6
21698;17154;2021;4;29;7
21829;17260;2021;4;29;8
21665;16863;2021;4;29;9
21305;16416;2021;4;29;10
21071;16254;2021;4;29;11
20812;16206;2021;4;29;12
19776;16147;2021;4;29;13
18894;16131;2021;4;29;14
18472;16043;2021;4;29;15
18892;16200;2021;4;29;16
19935;16069;2021;4;29;17
20581;15684;2021;4;29;18
21090;15892;2021;4;29;19
20594;15927;2021;4;29;20
20176;16108;2021;4;29;21
19064;15991;2021;4;29;22
18414;15609;2021;4;29;23
18066;15086;2021;4;30;0
18135;14748;2021;4;30;1
18231;14733;2021;4;30;2
18404;14745;2021;4;30;3
18438;14910;2021;4;30;4
19220;15289;2021;4;30;5
20674;16367;2021;4;30;6
21369;17341;2021;4;30;7
21273;17453;2021;4;30;8
21137;17068;2021;4;30;9
21007;16617;2021;4;30;10
21015;16311;2021;4;30;11
20434;16029;2021;4;30;12
19882;15845;2021;4;30;13
19510;15606;2021;4;30;14
19910;15533;2021;4;30;15
20656;15491;2021;4;30;16
20751;15415;2021;4;30;17
20687;15643;2021;4;30;18
20531;15545;2021;4;30;19
19897;15513;2021;4;30;20
19398;15459;2021;4;30;21
19011;15352;2021;4;30;22
18515;14890;2021;4;30;23
18203;14606;2021;5;1;0
17979;14356;2021;5;1;1
18002;14272;2021;5;1;2
18118;14293;2021;5;1;3
18224;14375;2021;5;1;4
18224;14441;2021;5;1;5
18331;14534;2021;5;1;6
18518;14617;2021;5;1;7
18309;14829;2021;5;1;8
18387;15141;2021;5;1;9
18122;15240;2021;5;1;10
17832;15152;2021;5;1;11
17521;14919;2021;5;1;12
16496;14640;2021;5;1;13
15702;14516;2021;5;1;14
15040;14488;2021;5;1;15
16487;14596;2021;5;1;16
18081;14760;2021;5;1;17
18799;14847;2021;5;1;18
18995;14890;2021;5;1;19
18944;14862;2021;5;1;20
19290;14989;2021;5;1;21
19021;14902;2021;5;1;22
18623;14622;2021;5;1;23
18028;14455;2021;5;2;0
16981;14163;2021;5;2;1
16325;14045;2021;5;2;2
15619;14014;2021;5;2;3
15562;14113;2021;5;2;4
15314;14062;2021;5;2;5
14694;14205;2021;5;2;6
15176;14327;2021;5;2;7
15734;14467;2021;5;2;8
15244;14783;2021;5;2;9
13649;14928;2021;5;2;10
13680;14905;2021;5;2;11
12723;14661;2021;5;2;12
11360;14612;2021;5;2;13
11368;14723;2021;5;2;14
11036;14598;2021;5;2;15
11752;14674;2021;5;2;16
13043;14847;2021;5;2;17
15097;14959;2021;5;2;18
17280;15139;2021;5;2;19
18027;14992;2021;5;2;20
18860;15000;2021;5;2;21
19063;15076;2021;5;2;22
18145;14632;2021;5;2;23
17420;14129;2021;5;3;0
16944;13984;2021;5;3;1
16910;13951;2021;5;3;2
16988;13987;2021;5;3;3
16868;14119;2021;5;3;4
17936;14360;2021;5;3;5
19624;15484;2021;5;3;6
20875;16996;2021;5;3;7
20605;17001;2021;5;3;8
20302;16885;2021;5;3;9
19813;16506;2021;5;3;10
18940;16249;2021;5;3;11
18456;16172;2021;5;3;12
17859;16121;2021;5;3;13
17582;16045;2021;5;3;14
17544;16093;2021;5;3;15
17457;15995;2021;5;3;16
18997;15919;2021;5;3;17
20489;15858;2021;5;3;18
20045;15736;2021;5;3;19
19792;15883;2021;5;3;20
19577;15850;2021;5;3;21
18713;15669;2021;5;3;22
16716;14867;2021;5;3;23
14081;14213;2021;5;4;0
12230;14014;2021;5;4;1
10932;13894;2021;5;4;2
9535;13935;2021;5;4;3
8903;13915;2021;5;4;4
9755;14437;2021;5;4;5
12601;16018;2021;5;4;6
15465;16709;2021;5;4;7
15895;17152;2021;5;4;8
14514;16905;2021;5;4;9
13388;16663;2021;5;4;10
12558;16451;2021;5;4;11
12472;16243;2021;5;4;12
12719;16380;2021;5;4;13
12590;16287;2021;5;4;14
12332;16343;2021;5;4;15
12226;16278;2021;5;4;16
12634;16322;2021;5;4;17
13953;16003;2021;5;4;18
15316;15990;2021;5;4;19
15861;16011;2021;5;4;20
15829;16006;2021;5;4;21
14465;15551;2021;5;4;22
12322;14940;2021;5;4;23
11918;14747;2021;5;5;0
11923;14531;2021;5;5;1
12014;14410;2021;5;5;2
12049;14431;2021;5;5;3
11912;14354;2021;5;5;4
13595;14596;2021;5;5;5
17259;15885;2021;5;5;6
19265;17177;2021;5;5;7
18971;17153;2021;5;5;8
17564;16934;2021;5;5;9
16377;16967;2021;5;5;10
15143;16571;2021;5;5;11
14569;16530;2021;5;5;12
14176;16354;2021;5;5;13
13501;16261;2021;5;5;14
13536;16596;2021;5;5;15
14039;16987;2021;5;5;16
14630;16362;2021;5;5;17
16538;16657;2021;5;5;18
17505;16518;2021;5;5;19
17188;16335;2021;5;5;20
17321;16371;2021;5;5;21
16402;15975;2021;5;5;22
14942;15274;2021;5;5;23
13786;14707;2021;5;6;0
14269;14450;2021;5;6;1
14138;14424;2021;5;6;2
14549;14420;2021;5;6;3
14986;14572;2021;5;6;4
15807;14755;2021;5;6;5
18437;15751;2021;5;6;6
20063;17100;2021;5;6;7
19826;17181;2021;5;6;8
18884;16870;2021;5;6;9
18911;16764;2021;5;6;10
19024;16711;2021;5;6;11
19481;16503;2021;5;6;12
19048;16329;2021;5;6;13
18748;16162;2021;5;6;14
19577;16194;2021;5;6;15
19553;15987;2021;5;6;16
19609;15772;2021;5;6;17
19936;15630;2021;5;6;18
20138;15580;2021;5;6;19
20016;15675;2021;5;6;20
20034;15806;2021;5;6;21
19559;15710;2021;5;6;22
18549;15135;2021;5;6;23
17655;14657;2021;5;7;0
17198;14502;2021;5;7;1
16958;14524;2021;5;7;2
16951;14543;2021;5;7;3
16990;14735;2021;5;7;4
18201;14966;2021;5;7;5
19852;16005;2021;5;7;6
20710;17058;2021;5;7;7
20489;17153;2021;5;7;8
20498;16815;2021;5;7;9
20279;16427;2021;5;7;10
19846;16090;2021;5;7;11
19289;15910;2021;5;7;12
18121;15571;2021;5;7;13
16792;15571;2021;5;7;14
16023;15255;2021;5;7;15
16602;15340;2021;5;7;16
18278;15399;2021;5;7;17
18991;15210;2021;5;7;18
19809;15360;2021;5;7;19
19873;15230;2021;5;7;20
19522;15204;2021;5;7;21
18792;15145;2021;5;7;22
16876;14701;2021;5;7;23
16193;14586;2021;5;8;0
15916;14344;2021;5;8;1
16199;14205;2021;5;8;2
16380;14072;2021;5;8;3
16508;14300;2021;5;8;4
16471;14161;2021;5;8;5
15748;14334;2021;5;8;6
16447;14626;2021;5;8;7
17121;15013;2021;5;8;8
15135;15222;2021;5;8;9
13115;15435;2021;5;8;10
11992;15207;2021;5;8;11
11489;15022;2021;5;8;12
11095;14755;2021;5;8;13
10590;14577;2021;5;8;14
10442;14454;2021;5;8;15
11076;14448;2021;5;8;16
12521;14513;2021;5;8;17
15841;14910;2021;5;8;18
17155;14867;2021;5;8;19
17432;14758;2021;5;8;20
17354;14650;2021;5;8;21
16004;14513;2021;5;8;22
13301;14141;2021;5;8;23
11046;13686;2021;5;9;0
9073;13481;2021;5;9;1
8677;13610;2021;5;9;2
8775;13623;2021;5;9;3
8748;13677;2021;5;9;4
8950;13703;2021;5;9;5
9162;13821;2021;5;9;6
9369;14056;2021;5;9;7
9530;14435;2021;5;9;8
9688;14878;2021;5;9;9
9717;15164;2021;5;9;10
9919;15136;2021;5;9;11
10448;15375;2021;5;9;12
10436;15198;2021;5;9;13
10163;15233;2021;5;9;14
10016;15343;2021;5;9;15
10185;15479;2021;5;9;16
10852;15575;2021;5;9;17
12509;15594;2021;5;9;18
14544;15547;2021;5;9;19
14929;15039;2021;5;9;20
15313;15174;2021;5;9;21
14858;14834;2021;5;9;22
13737;14600;2021;5;9;23
11886;14111;2021;5;10;0
10995;13773;2021;5;10;1
10339;13770;2021;5;10;2
10105;13570;2021;5;10;3
10553;13640;2021;5;10;4
12298;13979;2021;5;10;5
15167;14541;2021;5;10;6
18151;15851;2021;5;10;7
19342;16422;2021;5;10;8
19100;16350;2021;5;10;9
18114;16076;2021;5;10;10
17681;15998;2021;5;10;11
16584;15848;2021;5;10;12
15879;15601;2021;5;10;13
15825;15662;2021;5;10;14
16521;15556;2021;5;10;15
17132;15523;2021;5;10;16
17812;15448;2021;5;10;17
18366;15069;2021;5;10;18
18824;14984;2021;5;10;19
18610;14877;2021;5;10;20
18558;14926;2021;5;10;21
17870;14729;2021;5;10;22
16961;14094;2021;5;10;23
15425;13462;2021;5;11;0
